"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[YRACURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"35956","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 12","0.1510","0.1460","0.1430","","False","False","1","Fixed","35","12","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153806&type=TOS&title=153806_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153806&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=english","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153806&type=EFL&title=153806_EFL&language=english","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","English",
"35957","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 12","0.1510","0.1460","0.1430","","False","False","1","Fixed","35","12","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153806&type=TOS&title=153806_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153806&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=spanish","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153806&type=EFL&title=153806_EFL&language=spanish","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","Spanish",
"35928","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VARSITY ENERGY LLC","TOUCHDOWN 12","0.1420","0.1370","0.1340","","False","False","1","Fixed","31","12","150.00","http://varsityenergy.com/","For this product you will receive all communications via email / Please email bench@varsityenergy.com for all customer inquiries / You may set up Autopay through your online account or by contacting customer service / TDSP pass-through delivery charges are subject to change at the Utilities discretion and are out of our control.","https://signup.varsityenergy.com/Home/TOS?productId=29870&ver=english","https://signup.varsityenergy.com/Home/YRAC?productId=29870&ver=english","False","","https://signup.varsityenergy.com/Home/EFl?productId=32926&ver=english","https://signup.varsityenergy.com/Home/index?ProductCode=RN12000162&Promo=PTC","","(877) 827-7389","TRUE","FALSE","English","1"
"35929","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","VARSITY ENERGY LLC","TOUCHDOWN 12","0.1420","0.1370","0.1340","","False","False","1","Fixed","31","12","150.00","http://varsityenergy.com/","For this product you will receive all communications via email / Please email bench@varsityenergy.com for all customer inquiries / You may set up Autopay through your online account or by contacting customer service / TDSP pass-through delivery charges are subject to change at the Utilities discretion and are out of our control.","https://signup.varsityenergy.com/Home/TOS?productId=29868&ver=spanish","https://signup.varsityenergy.com/Home/YRAC?productId=29868&ver=spanish","False","","https://signup.varsityenergy.com/Home/EFl?productId=32926&ver=spanish","https://signup.varsityenergy.com/Home/index?ProductCode=RN12000162&Promo=PTC","","(877) 827-7389","TRUE","FALSE","Spanish","1"
"36003","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Think Energy","Think Simple With Smart Thermostat 5","0.1240","0.1240","0.1240","","False","False","1","Fixed","25","5","200.00","https://www.thinkenergy.com/","Connected Thermostat Required, see EFL and Terms of Service for Details","https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_EN(US).pdf","https://think-docs.s3.amazonaws.com/YRAC/20240130/Think+Energy+RESI+YRAC+20240130_EN(US).pdf","False","","https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=en&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=5&doc_type=EFL&term=5&promo_code=default","https://www.thinkenergy.com/","","(833) 669-3080","TRUE","FALSE","English","4"
"36004","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Think Energy","Think Simple With Smart Thermostat 5","0.1240","0.1240","0.1240","","False","False","1","Fixed","25","5","200.00","https://www.thinkenergy.com/","Se requiere termostato conectado; consulte EFL y las condiciones del servicio para obtener más información.","https://think-docs.s3.us-east-1.amazonaws.com/TOS/2024.11.08/Think+Energy+RESI+TOS_V20241108_ES(US).pdf","https://think-docs.s3.amazonaws.com/YRAC/20240130/Think+Energy+RESI+YRAC+20240130_ES(US).pdf","False","","https://api.thinkenergy.onproton.io/enrollment/get_latest_document?lang=es&product_code=tx.thinksimple.noap.thermostat.fixed&tdsp_id=5&doc_type=EFL&term=5&promo_code=default","https://www.thinkenergy.com/","","(833) 669-3080","TRUE","FALSE","Spanish","4"
"35986","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 6","0.1340","0.1290","0.1260","","False","False","1","Fixed","35","6","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153836&type=TOS&title=153836_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153836&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=english","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153836&type=EFL&title=153836_EFL&language=english","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","English",
"35987","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 6","0.1340","0.1290","0.1260","","False","False","1","Fixed","35","6","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153836&type=TOS&title=153836_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153836&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=spanish","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153836&type=EFL&title=153836_EFL&language=spanish","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","Spanish",
"36011","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Free Nights 12","0.1709","0.1660","0.1636","","False","True","1","Fixed","35","12","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153861&type=TOS_TIMEOFUSE&title=153861_TOS_TIMEOFUSE","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153861&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=english","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153861&type=EFL_TIMEOFUSE&title=153861_EFL_TIMEOFUSE&language=english","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","English",
"36012","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Free Nights 12","0.1709","0.1660","0.1636","","False","True","1","Fixed","35","12","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153861&type=TOS_TIMEOFUSE&title=153861_TOS_TIMEOFUSE","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153861&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=spanish","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153861&type=EFL_TIMEOFUSE&title=153861_EFL_TIMEOFUSE&language=spanish","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","Spanish",
"36029","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 4","0.1180","0.1130","0.1100","","False","False","1","Fixed","35","4","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153868&type=TOS&title=153868_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153868&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=english","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153868&type=EFL&title=153868_EFL&language=english","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","English",
"36031","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Texans Choice Power LLC","Choose 4","0.1180","0.1130","0.1100","","False","False","1","Fixed","35","4","100","https://texanschoicepower.com/","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153868&type=TOS&title=153868_TOS","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&ProductID=153868&type=YRAC&title=Your%20Rights%20As%20A%20Customer&promocode=&language=spanish","False","","https://signup.texanschoicepower.com/getdocument/?getproductpdf=1&productid=153868&type=EFL&title=153868_EFL&language=spanish","https://signup.texanschoicepower.com/?PromoCode=PTC","","(833) 488-6328","TRUE","FALSE","Spanish",
"13191","LUBBOCK POWER & LIGHT SYSTEM","CHAMPION ENERGY SERVICES LLC","Champ Saver-16","0.1620","0.1620","0.1620","","False","False","1","Fixed","26","16","250.00","http://www.championenergyservices.com/","","https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/CES-TX-TOS-062424.pdf","https://champion-cdn-a8c0crgta3hkfpa3.a02.azurefd.net/assets/pdfs/YRAC_103023.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN6171&state=TX&language=EN","http://www.championenergyservices.com/promo.asp?promo=POWERTOCHOOSE","","(877) 653-5090","FALSE","FALSE","English","5"
"16429","LUBBOCK POWER & LIGHT SYSTEM","AMBIT ENERGY","Lone Star Classic 12","0.1960","0.1860","0.1810","","False","False","1","Fixed","3","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A monthly E-Plan credit is available for this product by successfully enrolling in Ambit Energy’s Paperless Billing and Automatic Payment programs when you sign up for new service. See Electricity Facts Label for discount information and enrollment requirements.","https://shopping.ambitenergy.com/PDFGenerator?formType=TermsOfServiceAgreement&comProdId=LPAMLSCLSC12AA&tdsp=LUBBOCK&lang=en&custClass=Residential","https://shopping.ambitenergy.com/PDFGenerator?formType=YourRightsAsCustomer&comProdId=LPAMLSCLSC12AA&tdsp=LUBBOCK&lang=en&custClass=Residential","False","","https://shopping.ambitenergy.com/PDFGenerator?formType=EnergyFactsLabel&comProdId=LPAMLSCLSC12AA&tdsp=LUBBOCK&lang=en&custClass=Residential","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","3"
"17285","LUBBOCK POWER & LIGHT SYSTEM","JUST ENERGY","Sustainable Living Bundle - 3","0.1240","0.1200","0.1180","","False","False","1","Fixed","31","3","175.00","https://justenergy.com/","A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0821 to enroll!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=ggQMSqEiKnw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=ggQMSqEiKnw=&RCID=gNASPlhlupI=&L=6f+Ch9flI7k=","https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0821","TRUE","FALSE","English","2"
"24626","LUBBOCK POWER & LIGHT SYSTEM","AMIGO ENERGY","Basics PTC - 36","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","36","175.00","https://amigoenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=S8UvhovVo/k=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=S8UvhovVo/k=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"24620","LUBBOCK POWER & LIGHT SYSTEM","AMIGO ENERGY","Basics PTC - 36","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","36","175.00","https://amigoenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=S8UvhovVo/k=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=S8UvhovVo/k=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","English","4"
"24341","LUBBOCK POWER & LIGHT SYSTEM","TARA ENERGY","Basics PTC - 36","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","36","175.00","https://taraenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=px8nNPR0SyU=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=px8nNPR0SyU=&RCID=cacW2cvK/I0=&L=jfm4E/YMcQk=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","Spanish","4"
"23965","LUBBOCK POWER & LIGHT SYSTEM","JUST ENERGY","Sustainable Living Bundle - 3","0.1240","0.1200","0.1180","","False","False","1","Fixed","31","3","175.00","https://justenergy.com/es/","Para inscribirse se requiere una configuración de GoodBundle de un mes y una compra de compensación de carbono de $49.99. Cargos de transmisión y distribución transferidos al costo. ¡Para registrarse hoy, llame a nuestra línea directa para clientes al (866) 327-0821!","https://webs.justenergydeals.com/Generate_Docs/TosyracLink.aspx?RID=ggQMSqEiKnw=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://webs.justenergydeals.com/TOSYRAC/TX/RES_YRAC_ENG_JE.pdf","False","","https://webs.justenergydeals.com/Generate_Docs/Generate_EflLinks.aspx?RID=ggQMSqEiKnw=&RCID=gNASPlhlupI=&L=jfm4E/YMcQk=","https://justenergy.com/affiliatepartner/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0821","TRUE","FALSE","Spanish","2"
"22780","LUBBOCK POWER & LIGHT SYSTEM","AMIGO ENERGY","Basics PTC - 60","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","60","175.00","https://amigoenergy.com/es/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=m5Pl9EKkr2Q=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=m5Pl9EKkr2Q=&RCID=rv5fvOkFHh4=&L=jfm4E/YMcQk=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","Spanish","4"
"22775","LUBBOCK POWER & LIGHT SYSTEM","AMIGO ENERGY","Basics PTC - 60","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","60","175.00","https://amigoenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0839 to sign up today!","https://webs.amigoenergy.com/Generate_Docs/TosyracLink.aspx?RID=m5Pl9EKkr2Q=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://webs.amigoenergy.com/TOSYRAC/RES_YRAC_ENG.pdf","False","","https://webs.amigoenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=m5Pl9EKkr2Q=&RCID=rv5fvOkFHh4=&L=6f+Ch9flI7k=","https://amigoenergy.com/lp/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0839","TRUE","FALSE","English","4"
"22160","LUBBOCK POWER & LIGHT SYSTEM","TARA ENERGY","Sustainable Home Bundle - 3","0.1240","0.1200","0.1180","","False","False","1","Fixed","31","3","175.00","https://taraenergy.com/","A one-month GoodBundle setup and carbon offset purchase of $49.99 is required to enroll. Transmission and distribution charges passed through at cost. Call (866) 327-0880 to enroll!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=oTy5Xge4DTw=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=oTy5Xge4DTw=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptcsl/?utm_source=powertochoose&utm_medium=referral&utm_campaign=ST","","(866) 327-0880","TRUE","FALSE","English","4"
"22765","LUBBOCK POWER & LIGHT SYSTEM","TARA ENERGY","Basics PTC - 60","0.1790","0.1790","0.1790","","False","False","1","Fixed","31","60","175.00","https://taraenergy.com/","Ask for our PTC rates. Lock in your energy rate with no Base Charges, no Minimum Use fees or Payment fees! Transmission and distribution charges passed through at cost. Please refer to the Electricity Facts Label for additional details. Call our Customer Hotline at (866) 327-0880 to sign up today!","https://webs.taraenergy.com/Generate_Docs/TosyracLink.aspx?RID=TDM6BY8yYXg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://webs.taraenergy.com/TOSYRAC/RES_YRAC_ENG_TE.pdf","False","","https://webs.taraenergy.com/Generate_Docs/Generate_EflLinks.aspx?RID=TDM6BY8yYXg=&RCID=cacW2cvK/I0=&L=6f+Ch9flI7k=","https://taraenergy.com/ptc/?utm_source=powertochoose&utm_medium=referral&utm_campaign=LT","","(866) 327-0880","TRUE","FALSE","English","4"
